Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S23559384,Ornate Tinamou,Nothoprocta ornata,106,X,PE-HUC,,L3661143,On steep puna,-10.347202,-76.839645,2013-06-11,,Historical,0,0,,,1
S43089826,Red-shouldered Hawk,Buteo lineatus,8487,1,US-CA,Alameda,L1432609,UC Berkeley--Eucalyptus Grove/Grinnell Natural Area,37.8712083,-122.2641723,2018-02-22,08:49 AM,eBird - Traveling Count,42,1,.246,,2
S43209656,Red-shouldered Hawk,Buteo lineatus,8487,1,US-CA,Alameda,L1432609,UC Berkeley--Eucalyptus Grove/Grinnell Natural Area,37.8712083,-122.2641723,2018-02-26,09:28 AM,eBird - Traveling Count,25,1,.34,,1,,,47 degrees; rained overnight so creek was high & everything was damp
S43410164,Red-shouldered Hawk,Buteo lineatus,8487,1,US-CA,Alameda,L1432609,UC Berkeley--Eucalyptus Grove/Grinnell Natural Area,37.8712083,-122.2641723,2018-03-05,01:15 PM,eBird - Traveling Count,30,1,.222,,1,,Heard
S43455174,Red-shouldered Hawk,Buteo lineatus,8487,1,US-CA,Alameda,L1432609,UC Berkeley--Eucalyptus Grove/Grinnell Natural Area,37.8712083,-122.2641723,2018-03-07,09:15 AM,eBird - Traveling Count,45,1,.274,,1,,Heard only (briefly)
S44244737,Red-shouldered Hawk,Buteo lineatus,8487,1,US-CA,Alameda,L1432609,UC Berkeley--Eucalyptus Grove/Grinnell Natural Area,37.8712083,-122.2641723,2018-04-04,09:54 AM,eBird - Casual Observation,,0,,,1
S45249965,Red-shouldered Hawk,Buteo lineatus,8487,1,US-CA,Alameda,L1432609,UC Berkeley--Eucalyptus Grove/Grinnell Natural Area,37.8712083,-122.2641723,2018-05-04,08:49 AM,eBird - Traveling Count,18,1,.17,,1
S45461689,Red-shouldered Hawk,Buteo lineatus,8487,1,US-CA,Alameda,L1432609,UC Berkeley--Eucalyptus Grove/Grinnell Natural Area,37.8712083,-122.2641723,2018-05-08,12:15 PM,eBird - Traveling Count,45,1,1.25,,1,,,Walked a bit outside the grove itself. Basically walked a circle around the life sciences building
S45531330,Red-shouldered Hawk,Buteo lineatus,8487,1,US-CA,Alameda,L1432609,UC Berkeley--Eucalyptus Grove/Grinnell Natural Area,37.8712083,-122.2641723,2018-05-10,01:47 PM,eBird - Traveling Count,46,1,1.566,,1,,"Perched low, seemingly harassed by a Robin that followed closely after it took off"
S34647408,Red-shouldered Hawk,Buteo lineatus,8487,1,US-CA,Alameda,L5498610,"US-CA-Berkeley-University of California, Berkeley - 37.8726x-122.2629",37.872562,-122.262893,2017-02-21,04:58 PM,eBird - Casual Observation,,0,,,1,,,,49143251 49143261 49143271
S42521090,Red-shouldered Hawk,Buteo lineatus,8487,1,US-CA,Alameda,L6826011,"University of California, Berkeley, Berkeley US-CA (37.8729,-122.2618)",37.872857,-122.261764,2018-02-05,12:37 PM,eBird - Traveling Count,22,1,.534,,1
S37050835,Red-shouldered Hawk,Buteo lineatus,8487,1,US-CA,Contra Costa,L503349,Tilden Nature Area--Jewel Lake,37.9124709,-122.2690237,2017-05-21,02:39 PM,eBird - Traveling Count,77,1,4.023,,1
S205032750,Red-shouldered Hawk,Buteo lineatus,8487,1,US-DC,District of Columbia,L718768,Theodore Roosevelt Island,38.8964407,-77.0639175,2024-12-10,01:44 PM,eBird - Casual Observation,,0,,,1
S47038138,Red-shouldered Hawk,Buteo lineatus,8487,1,US-NV,Douglas,L7677513,"Kahle Park, Stateline US-NV (38.9700,-119.9325)",38.969969,-119.932517,2018-07-06,04:43 PM,eBird - Casual Observation,,0,,,1
S36789711,Red-shouldered Hawk,Buteo lineatus,8487,1,US-CA,Marin,L5824762,Dana Marsh,38.106273,-122.862023,2017-05-13,07:48 AM,eBird - Stationary Count,33,1,,,1
S44543389,Red-shouldered Hawk,Buteo lineatus,8487,1,US-CA,Marin,L7183459,Mollusk Manor,38.190013,-122.916565,2018-04-13,03:00 PM,eBird - Casual Observation,,0,,,1
S44575369,Red-shouldered Hawk,Buteo lineatus,8487,1,US-CA,Marin,L7183459,Mollusk Manor,38.190013,-122.916565,2018-04-14,02:21 PM,eBird - Casual Observation,,0,,,1,,Heard
S44835116,Red-shouldered Hawk,Buteo lineatus,8487,1,US-CA,Marin,L272849,Mt. Tamalpais,37.9246199,-122.5981135,2018-04-21,11:49 AM,eBird - Casual Observation,,0,,,1
S34213609,Red-shouldered Hawk,Buteo lineatus,8487,1,US-CA,Marin,L5412926,US-CA-Inverness-12777 Sir Francis Drake Blvd - 38.0959x-122.8513,38.095869,-122.851314,2017-02-05,02:23 PM,eBird - Casual Observation,,0,,,1
S42271350,Red-shouldered Hawk,Buteo lineatus,8487,1,US-CA,San Francisco,L999240,Presidio--Battery Godfrey,37.8037613,-122.4774715,2018-01-27,07:00 AM,eBird - Stationary Count,13,1,,,1
S42274371,Red-shouldered Hawk,Buteo lineatus,8487,1,US-CA,San Francisco,L1047906,Presidio--bluffs from Coastal Trail,37.8014767,-122.4791479,2018-01-27,07:14 AM,eBird - Traveling Count,96,1,.868,,1
S42242721,Red-shouldered Hawk,Buteo lineatus,8487,1,US-CA,San Francisco,L6776813,"The Presidio of San Francisco, San Francisco US-CA (37.8021,-122.4708)",37.802139,-122.47076,2018-01-25,05:10 PM,eBird - Casual Observation,,0,,,1
S44994910,Red-shouldered Hawk,Buteo lineatus,8487,1,US-FL,Sarasota,L882829,Myakka River SP -- Birdwalk,27.2763735,-82.2702599,2018-04-27,08:25 AM,eBird - Traveling Count,44,1,.287,,1
S41565205,Red-shouldered Hawk,Buteo lineatus,8487,1,US-CA,Sonoma,L6657041,"US-CA -1382–1424 Gravenstein Hwy S, Sebastopol US-CA (38.3864,-122.8130)",38.386413,-122.813038,2018-01-02,02:45 PM,eBird - Casual Observation,,0,,,1
S35631928,Red-shouldered Hawk (extimus),Buteo lineatus extimus,8492,2,US-FL,Lee,L5643938,US-FL-Boca Grande-152-160 Sheepshank Ct - 26.7454x-82.2602,26.745439,-82.260248,2017-04-02,07:40 AM,eBird - Casual Observation,,0,,,1,ON Occupied Nest
S43796386,Short-tailed Hawk,Buteo brachyurus,8501,1,CO-ANT,,L2328561,RN La Romera,6.1266487,-75.6007798,2018-03-19,06:20 AM,eBird - Traveling Count,270,1,4.,,2
S28840392,Short-tailed Hawk,Buteo brachyurus,8501,X,PE-SAM,,L4470283,Selva Andina,-7.396427,-76.23028,2013-08-24,,Historical,0,0,,,1
S260138992,Swainson's Hawk,Buteo swainsoni,8504,1,US-ID,Bannock,L49852087,"I-86 W, Chubbuck US-ID (42.9129,-112.4632)",42.912947,-112.463174,2025-07-15,12:08 PM,eBird - Casual Observation,,0,,,1
S44835030,Swainson's Hawk,Buteo swainsoni,8504,1,US-CA,Contra Costa,L4968443,Mount Diablo SP--Eagle Peak,37.9020627,-121.9383502,2018-04-22,06:17 AM,eBird - Traveling Count,324,1,11.279,,1,,,"Started the checklist at sunrise on the summit of Eagle Peak, and birded from the summit down, through Deer Flat, and out Mitchell Canyon to visitor's centre. In retrospect, I should have split it into multiple checklists. Will do so next time. General thoughts on locations: Lazuli buntings all at the top near Eagle Peak. Black-throated Grey and Hermit Warblers also mostly up high. Cassin's Vireo and all the Woodpeckers were in the oak woodland around Deer Flat. Townsend's Warblers were everywhere, and to a lesser degree Yellow-Rumped Warblers too. Nashville and Wilson's Warblers I did not see up high - only from Deer Flat on down.",96106581
S254364099,Swainson's Hawk,Buteo swainsoni,8504,1,US-WY,Lincoln,L48520622,"102453 US-89, Freedom US-WY 42.95422, -111.01265",42.954217,-111.012653,2025-06-26,03:30 PM,eBird - Casual Observation,,0,,,1
S46997519,Swainson's Hawk,Buteo swainsoni,8504,1,US-CA,Mono,L7669195,"Lee Vining Gus Hess Park 129 Mattly Ave, Mammoth Lakes US-CA (37.9595,-119.1197)",37.959454,-119.119716,2018-07-04,11:03 AM,eBird - Stationary Count,20,1,,,1
S47093675,Swainson's Hawk,Buteo swainsoni,8504,1,US-CA,Solano,L7689188,Highway 80 near Pedrick Road,38.4953844,-121.7967939,2018-07-08,02:00 PM,eBird - Casual Observation,,0,,,,,"Being harried by a small bird (blackbird sp, likely)",Seen from car stuck in traffic jam
S256951658,Swainson's Hawk,Buteo swainsoni,8504,1,US-WY,Teton,L2956091,Grand Teton NP--Mormon Row Historic District,43.6666638,-110.6640086,2025-07-04,03:45 PM,eBird - Traveling Count,26,1,1.,,1
S291892948,Galapagos Hawk,Buteo galapagoensis,8505,2,EC-W,,L471681,Española--Punta Suárez,-1.3715292,-89.7439885,2026-01-02,08:25 AM,eBird - Traveling Count,125,1,.672,,1,,,,648220722 648220723
S290918361,Galapagos Hawk,Buteo galapagoensis,8505,1,EC-W,,L490108,Isla Fernandina--Punta Espinoza,-.2645507,-91.4459467,2025-12-28,03:38 PM,eBird - Traveling Count,110,1,.775,,1
S291108159,Galapagos Hawk,Buteo galapagoensis,8505,1,EC-W,,L56547207,"Sendero Urbina, Isabela EC-Galapagos (-0.3892,-91.2261)",-.389168,-91.226131,2025-12-28,06:15 PM,eBird - Traveling Count,90,1,1.3,,1
S52324617,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-VT,Addison,L8547938,"US-VT 3909 US Route 7, Ferrisburgh US-VT (44.2164,-73.2419)",44.216442,-73.241908,2019-02-03,07:40 AM,eBird - Casual Observation,,0,,,1
S29463115,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Alameda,L285281,Cesar Chavez Park,37.8709227,-122.3150389,2016-05-07,06:00 AM,eBird - Traveling Count,240,1,4.828,,1,,,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62",53417611
S42924207,Red-tailed Hawk,Buteo jamaicensis,8506,2,US-CA,Alameda,L933409,Claremont Canyon Regional Preserve,37.86613,-122.239573,2018-02-18,06:15 AM,eBird - Traveling Count,34,1,.911,,1
S42928065,Red-tailed Hawk,Buteo jamaicensis,8506,2,US-CA,Alameda,L933409,Claremont Canyon Regional Preserve,37.86613,-122.239573,2018-02-18,06:50 AM,eBird - Traveling Count,78,1,2.122,,1,,,,86482191 86482201
S38738278,Red-tailed Hawk,Buteo jamaicensis,8506,2,US-CA,Alameda,L2104268,Coyote Hills Regional Park--Quarry Staging Area,37.5511782,-122.0863867,2017-08-20,01:52 PM,eBird - Traveling Count,84,1,3.5,,1
S42674083,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Alameda,L1246774,Hayward Regional Shoreline--H.A.R.D. Marsh,37.6253809,-122.1395588,2018-02-11,06:50 AM,eBird - Traveling Count,118,1,4.874,,1
S40302942,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Alameda,L161083,MLK Jr. Regional Shoreline--Arrowhead Marsh,37.7421628,-122.2112274,2017-11-04,08:08 AM,eBird - Traveling Count,136,1,1.5,,13
S39091717,Red-tailed Hawk,Buteo jamaicensis,8506,2,US-CA,Alameda,L272860,UC Berkeley--Botanical Gardens,37.8740168,-122.237808,2017-09-09,12:57 PM,eBird - Traveling Count,62,1,1.5,,1
S43343906,Red-tailed Hawk,Buteo jamaicensis,8506,2,US-CA,Alameda,L272860,UC Berkeley--Botanical Gardens,37.8740168,-122.237808,2018-03-03,10:07 AM,eBird - Traveling Count,27,1,.287,,1
S30506391,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-MA,Barnstable,L270936,Monomoy NWR--Morris Island,41.6568485,-69.9582152,2016-07-02,06:15 AM,eBird - Traveling Count,80,1,2.5,,1,,,"<br />Submitted from eBird for iOS, version 1.2.2 Build 70"
S24122817,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-MA,Barnstable,L3764088,US-MA Seybolt Beach House,41.667793,-69.973153,2015-07-02,11:23 AM,eBird - Casual Observation,0,0,,,1,,,"Grackle harrying hawk in tree by beach. Cardinal happened to be in same tree <br />Submitted from eBird for iOS, version 1.0.1 Build 5"
S48269975,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-MA,Barnstable,L3763928,US-MA Seybolt Lawn,41.668512,-69.972957,2018-09-03,11:52 AM,eBird - Casual Observation,,0,,,1
S50178129,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-MA,Barnstable,L3763928,US-MA Seybolt Lawn,41.668512,-69.972957,2018-11-24,11:45 AM,eBird - Casual Observation,,0,,,1
S230040076,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-NJ,Bergen,L43556084,"NJ-4 W, Teaneck US-NJ 40.89400, -74.01363",40.894005,-74.013625,2025-04-27,10:18 AM,eBird - Casual Observation,,0,,,1
S47724150,Red-tailed Hawk,Buteo jamaicensis,8506,3,US-VT,Chittenden,L7798074,"460 Martel Ln, St George US-VT (44.3782,-73.1052)",44.378207,-73.105249,2018-08-08,10:30 AM,eBird - Casual Observation,,0,,,1,,,"Some soaring accipiters caught my eye, and then I realized with surprise how many there were and that there were also 3 buteos (red-taileds) soaring in roughly the same area. There also happened to be a kestrel perched in a tree"
S55606510,Red-tailed Hawk,Buteo jamaicensis,8506,2,US-VT,Chittenden,L9018386,"480 North Ave, Burlington US-VT (44.4941,-73.2298)",44.494082,-73.229753,2019-04-30,04:46 PM,eBird - Casual Observation,,0,,,1
S107808843,Red-tailed Hawk,Buteo jamaicensis,8506,2,US-VT,Chittenden,L18646938,"6034–6190 Greenbush Rd, Charlotte US-VT (44.2680,-73.2507)",44.267996,-73.250655,2022-04-23,10:45 AM,eBird - Casual Observation,,0,,,1
S64826403,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-VT,Chittenden,L7913031,Burlington Downtown,44.4765081,-73.2135242,2020-02-21,01:26 PM,eBird - Casual Observation,,0,,,1,,Flew over Church St near Bank St
S50761741,Red-tailed Hawk,Buteo jamaicensis,8506,2,US-VT,Chittenden,L246386,Burlington Intervale,44.4964925,-73.2062496,2018-12-16,07:00 AM,eBird - Traveling Count,210,1,9.334,,5,,,Burlington CBC
S66106836,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-VT,Chittenden,L246427,Ethan Allen Homestead,44.5072762,-73.2311241,2020-03-22,02:15 PM,eBird - Traveling Count,99,1,1.198,,1
S51814562,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-VT,Chittenden,L8454410,"I-89 N, Williston US-VT (44.4337,-73.0587)",44.433697,-73.058704,2019-01-13,12:38 PM,eBird - Casual Observation,,0,,,1
S54456073,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-VT,Chittenden,L8956421,"I-89 S, Milton US-VT (44.6504,-73.1406)",44.650435,-73.140625,2019-04-01,01:00 PM,eBird - Casual Observation,,0,,,1
S66061380,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-VT,Chittenden,L8349716,Ledgemere St,44.464178,-73.209347,2020-03-21,02:53 PM,eBird - Casual Observation,,0,,,1
S190248761,Red-tailed Hawk,Buteo jamaicensis,8506,4,US-VT,Chittenden,L8349716,Ledgemere St,44.464178,-73.209347,2024-07-30,12:30 PM,eBird - Casual Observation,,0,,,1,F Flyover,Four Red-taileds heading south - presumably migrating. At least three were calling. Two first seen were flying high and straight - both heading south and both calling. Another two circled for a while gaining height before also heading south. At least one of those two was calling
S60965568,Red-tailed Hawk,Buteo jamaicensis,8506,4,US-VT,Chittenden,L1553604,Lone Rock Point / North Beach,44.4910591,-73.2469056,2019-10-26,01:00 PM,eBird - Traveling Count,20,1,.116,,1,,Mixed kettle(?) of Red-taileds and TVs quite high above campground
S55250205,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-VT,Chittenden,L8032680,Saint Michael's College Natural Area,44.4966632,-73.1523212,2019-04-22,05:50 AM,eBird - Traveling Count,153,1,2.521,,1
S66329633,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-VT,Chittenden,L236335,Shelburne Farms,44.3958699,-73.2690485,2020-03-28,11:21 AM,eBird - Traveling Count,175,1,5.639,,1
S69227548,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-VT,Chittenden,L236335,Shelburne Farms,44.3958699,-73.2690485,2020-05-17,01:59 PM,eBird - Traveling Count,64,1,3.115,,1,,Being harried by two crows,,235911351 235911391
S80057687,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-VT,Chittenden,L388524,Shelburne Town Beach / Meach Cove,44.3630717,-73.2671356,2021-01-24,10:53 AM,eBird - Traveling Count,75,1,1.5,,1
S107808702,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-VT,Chittenden,L18646906,Spear just south of Bishop,44.385842,-73.20125,2022-04-23,08:20 AM,eBird - Casual Observation,,0,,,1
S36189053,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Contra Costa,L275399,Mt. Diablo SP--Mitchell Canyon,37.9149001,-121.9479203,2017-04-22,12:26 PM,eBird - Traveling Count,300,1,11.,,1,,,"Hiking with my daughter (6mo). All species I could ID are reported, but I wasn't birding as thoroughly as I might have otherwise. Hiked from Mitchell Canyon, over Eagle Peak, and looped back via Meridian Ridge and Back Creek "
S35086570,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Contra Costa,L832260,Redwood Regional Park--Stream Trail,37.8206667,-122.166853,2017-03-10,06:30 AM,eBird - Traveling Count,150,1,2.414,,8,,,GGAS Birding by Ear along the Stream Trail **25 species represented here were either calling or singing or both. Most notable Pacific Wren and Ruby-crowned Kinglet (personal favorites for the morning).
S37050872,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Contra Costa,L503349,Tilden Nature Area--Jewel Lake,37.9124709,-122.2690237,2017-05-21,01:38 PM,eBird - Stationary Count,50,1,,,1
S42909447,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Contra Costa,L503349,Tilden Nature Area--Jewel Lake,37.9124709,-122.2690237,2018-02-17,10:10 AM,eBird - Casual Observation,,0,,,1
S29505345,Red-tailed Hawk,Buteo jamaicensis,8506,3,US-CA,Contra Costa,L4577356,Tilden Regional Park--Seaview Trail,37.9011106,-122.2425342,2016-05-08,01:17 PM,eBird - Traveling Count,212,1,4.023,,1,,,"I also saw an oriole, that I am 90% sure was a Bullock's, but there is a small chance it was a Hooded, so I am leaving it off the checklist.   <br />Submitted from eBird for iOS, version 1.2.0 Build 62"
S31161027,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Contra Costa,L4577356,Tilden Regional Park--Seaview Trail,37.9011106,-122.2425342,2016-07-30,01:36 PM,eBird - Traveling Count,50,1,1.5,,1,,,"<br />Submitted from eBird for iOS, version 1.2.6 Build 75"
S34996491,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Contra Costa,L4577356,Tilden Regional Park--Seaview Trail,37.9011106,-122.2425342,2017-02-26,10:28 AM,eBird - Traveling Count,90,1,5.633,,1
S35835992,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Contra Costa,L4577356,Tilden Regional Park--Seaview Trail,37.9011106,-122.2425342,2017-04-09,12:09 PM,eBird - Traveling Count,170,1,3.219,,1
S44074887,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Contra Costa,L4577356,Tilden Regional Park--Seaview Trail,37.9011106,-122.2425342,2018-03-29,04:32 PM,eBird - Stationary Count,40,1,,,1
S44167040,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Contra Costa,L4577356,Tilden Regional Park--Seaview Trail,37.9011106,-122.2425342,2018-04-01,10:06 AM,eBird - Traveling Count,85,1,.673,,1
S134405437,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-DC,District of Columbia,L1088366,Lafayette Park,38.8994874,-77.036562,2023-04-20,02:19 PM,eBird - Casual Observation,,0,,,1
S39921500,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-NV,Douglas,L3614376,Lam Watah Nature Trail and Rabe Meadows,38.9738559,-119.940936,2017-10-14,01:33 PM,eBird - Traveling Count,35,1,1.5,,1
S39927611,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-NV,Douglas,L600602,Spooner Lake SP,39.1070197,-119.9095917,2017-10-14,04:37 PM,eBird - Traveling Count,55,1,2.,,1
S28467095,Red-tailed Hawk,Buteo jamaicensis,8506,1,CA-ON,Durham,L4409833,West of Oshawa train station,43.8684921,-78.8942599,2016-03-21,12:30 PM,eBird - Casual Observation,0,0
S31442578,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,El Dorado,L4904754,US-CA-Mt. Tallac trail,38.920558,-120.068351,2016-09-05,11:52 AM,eBird - Casual Observation,0,0,,,1,,,"<br />Submitted from eBird for iOS, version 1.2.6 Build 75"
S49211205,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-NY,Essex,L8034256,"The Adirondacks, Crown Point US-NY (43.9994,-73.4218)",43.999423,-73.421827,2018-10-14,07:07 PM,eBird - Casual Observation,,0,,,1
S47404742,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Marin,L7744004,Biking Marshall Wall,38.163081,-122.8890159,2018-07-22,09:30 AM,eBird - Casual Observation,,0
S40453214,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Marin,L381636,Point Reyes Station--White House Pool,38.0624228,-122.8168507,2017-11-11,09:55 AM,eBird - Stationary Count,30,1,,,3
S33066862,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Marin,L590462,Pt. Reyes--Limantour Beach,38.0249882,-122.883153,2016-12-17,11:37 AM,eBird - Traveling Count,180,1,4.023,,1,,,"Walking along the beach from main parking lot. Mostly beach, a few minutes on inner dune trail. At fairly high tide."
S135339778,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Marin,L2459436,Pt. Reyes--Pierce Point Rd. - north,38.1527823,-122.9380417,2023-04-28,03:20 PM,eBird - Casual Observation,,0,,,1
S42462798,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Marin,L139567,Rodeo Lagoon (including beach and offshore),37.8304863,-122.5329514,2018-02-03,10:54 AM,eBird - Traveling Count,10,1,43.683,,1
S43378855,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Marin,L139567,Rodeo Lagoon (including beach and offshore),37.8304863,-122.5329514,2018-03-04,10:22 AM,eBird - Casual Observation,,0,,,1
S36812601,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Marin,L2905158,Sunset overlook (along Chimney Rock Road),37.9960722,-122.9906069,2017-05-13,02:38 PM,eBird - Casual Observation,,0,,,1
S38515231,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Marin,L3738383,"Tennessee Valley shore, ocean and headlands",37.8416492,-122.5521684,2017-08-06,11:30 AM,eBird - Traveling Count,215,1,9.3,,1,,,Walked Tennessee Valley loop over headlands and then to beach. Very windy
S28614959,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Monterey,L312427,Cone Peak,36.0549592,-121.4938438,2016-03-27,03:00 PM,eBird - Casual Observation,0,0,,,3
S39236994,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Monterey,L3281515,Monastery Beach,36.522915,-121.9273639,2017-09-17,02:33 PM,eBird - Traveling Count,95,1,2.,,1
S52770023,Red-tailed Hawk,Buteo jamaicensis,8506,2,US-OR,Multnomah,L3121366,Smith and Bybee Lakes--Wetland Interlakes Trail,45.616676,-122.7266407,2019-02-16,07:57 AM,eBird - Traveling Count,58,1,1.238,,1
S62431613,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-NY,New York,L593577,Central Park--Great Lawn,40.7814351,-73.9665967,2016-12-30,03:03 PM,eBird - Casual Observation,,0,,,1,,,,193923321
S169613806,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-NY,New York,L109518,Central Park--The Ramble,40.7779667,-73.9697165,2024-04-21,09:00 AM,eBird - Traveling Count,47,1,1.61,,1,CN Carrying Nesting Material
S23027022,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-NY,New York,L277988,Central Park--The Ravine (incl. The Loch),40.794956,-73.9572222,2015-04-24,06:15 AM,eBird - Traveling Count,105,1,2.5,,1,,,"Walked through Ravine, along Loch, and through North Woods"
S170985787,Red-tailed Hawk,Buteo jamaicensis,8506,2,US-NY,New York,L555894,Governors Island (N.Y. County),40.6885372,-74.0189759,2024-04-27,11:34 AM,eBird - Casual Observation,,0,,,1,,Pair near junk playground
S259891362,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-WY,Park,L11621372,Yellowstone NP--Slough Creek Trail (trailhead to first meadow),44.9513419,-110.2770243,2025-07-12,07:49 AM,eBird - Traveling Count,239,1,5.213,,1
S23560295,Red-tailed Hawk,Buteo jamaicensis,8506,X,CA-ON,Renfrew,L3661289,Beside Hwy 17,45.4467943,-76.5974522,2004-08-30,,Historical,0,0,,,1
S40892270,Red-tailed Hawk,Buteo jamaicensis,8506,3,US-CA,Sacramento,L656782,Cosumnes River Preserve,38.2658235,-121.4394915,2017-12-03,09:25 AM,eBird - Traveling Count,205,1,3.,,3
S31743310,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,San Francisco,L998431,Sutro Baths--seawatch,37.7810776,-122.5143653,2016-09-24,03:27 PM,eBird - Traveling Count,120,1,3.219,,1,,,"   Submitted from eBird for iOS, version 1.3.0 Build 86"
S42281341,Red-tailed Hawk,Buteo jamaicensis,8506,3,US-CA,San Francisco,L6784633,"The Presidio of San Francisco, San Francisco US-CA (37.8018,-122.4691)",37.801829,-122.469062,2018-01-27,11:30 AM,eBird - Casual Observation,,0,,,1,,Three Red-tailed Hawks flying around one tree top (roosting?). Two were behaving aggressively(?) to each other while flying 
S135197181,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,San Mateo,L23865798,"Pulgas Ridge Open Space Preserve, Redwood City US-CA 37.47832, -122.29803",37.478323,-122.298025,2023-04-27,11:19 AM,eBird - Stationary Count,,0,,,1
S26473329,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-NY,Saratoga,L4098970,US-NY-Malta-Adirondack Northway N - 42.9763x-73.8022,42.976263,-73.802207,2015-12-27,02:03 PM,eBird - Casual Observation,0,0,,,1,,,"<br />Submitted from eBird for iOS, version 1.1.4 Build 34"
S41525304,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-CA,Sonoma,L1884624,Jenner Beach,38.4486922,-123.1276559,2018-01-01,12:14 PM,eBird - Traveling Count,117,1,.701,,1
S41525792,Red-tailed Hawk,Buteo jamaicensis,8506,2,US-CA,Sonoma,L6650116,US-CA-highway-near-Duncans-Mills,38.4496457,-123.0573213,2018-01-01,02:30 PM,eBird - Casual Observation,,0
S53147081,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-LA,St. Charles,L8699181,"15403–15459 Highway 3127, Hahnville US-LA (29.9395,-90.4260)",29.939502,-90.426001,2019-02-25,01:00 PM,eBird - Casual Observation,,0,,,1
S47633296,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-UT,Summit,L7784335,Mt. Watson hike,40.694368,-110.978236,2018-08-03,07:46 AM,eBird - Traveling Count,310,1,3.735,,1
S47638813,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-WY,Sweetwater,L267594,Jim Bridger Power Plant,41.7372475,-108.7876511,2018-08-04,07:11 AM,eBird - Traveling Count,25,1,1.142,,1
S47633610,Red-tailed Hawk,Buteo jamaicensis,8506,1,US-WY,Sweetwater,L2266445,Seedskadee NWR Headquarters,41.905336,-109.8515868,2018-08-03,04:37 PM,eBird - Traveling Count,65,1,2.716,,1
S162559346,Red-tailed Hawk,Buteo jamaicensis,8506,1,CA-ON,Toronto,L3945109,High Park--duck ponds,43.641324,-79.456805,2024-01-21,11:30 AM,eBird - Casual Observation,,0,,,1
